[1.26-2.14] 哈喽大家好
[2913.54-2917.24] 李克强团派是彻底把持中央朝政的经济部分
[2917.24-2918.20] 因为呃
[2918.20-2919.32] 洗礼体是洗礼体什么
[2919.32-2922.24] 习近平在二零一九年疫情之前
[2922.24-2925.24] 习近平都没有办法去控制经济
[2925.24-2926.86] 就是至少在第一个任期
[2926.86-2928.16] 二零一二年到二零一七年
[2928.16-2929.44] 这个这个期间呃
[2929.44-2931.80] 整个经济就是由国务院把持的呃
[2931.80-2933.54] 党的这边虽然成立了很多小组
[2933.54-2935.00] 但是他其实管不了
[2935.00-2937.10] 无论是金融方面还是呃
[2937.10-2938.66] 经济的这个实体方面
[2938.66-2941.62] 都是由非习派来把持的
[2941.62-2942.66] 李克强在这里面干了什么
[2942.66-2943.58] 我给你们讲讲啊
[2943.58-2946.22] 他他上来之后就搞全民创业
[2946.22-2949.00] 万众创新互联网金融什么外卖2.0
[2949.00-2949.38] 就是哎
[2949.38-2952.22] 就都是那些虚头巴脑的不着不着调的玩意儿
[2952.22-2954.86] 就是完全不顾中国是个发展中国家
[2954.86-2957.14] 法律法治不健全的这样一个现实
[2957.14-2959.94] 完全是大鸣大放大字报
[2959.94-2962.42] 就是58年大跃进啊
[2962.42-2963.86] 就大跃进
[2963.86-2964.30] 所以呢
[2964.30-2965.66] 他搞的这个呃
[2965.66-2966.98] 2015年之前的股市
[2966.98-2967.10] 出现了
[2967.10-2967.62] 繁荣
[2967.62-2968.66] 为什么繁荣呢
[2968.66-2969.86] 他叫开散
[2969.86-2970.94] 你们知道什么叫开散吗
[2972.22-2974.12] 就你中国这帮傻逼就换一个名
[2974.12-2976.40] 就以为这个自己的创新其实就是加杠杆
[2976.40-2977.98] 我们在香港资本市场叫妈斩
[2977.98-2979.76] MARGIN在英语叫MARGIN
[2979.76-2980.86] 就是加杠杆
[2980.86-2982.46] 加什么杠杆呢
[2982.46-2984.26] 就是你想买股票
[2984.26-2986.14] 你在营业部开户炒股
[2986.14-2986.98] 你原来有一块钱
[2986.98-2988.22] 你只能买一块钱的
[2988.22-2990.06] 你开散的意思就是给你放十倍
[2990.06-2990.60] 放五倍
[2990.60-2992.62] 这叫开散放三倍
[2992.62-2995.14] 就是营营业部给你给你加杠杆
[2995.14-2996.62] 你只有你只有100万
[2996.62-2997.06] 但是你可以
[2997.06-2998.94] 买300万的某种股票
[2998.94-3000.18] 某种股票买完之后
[3000.18-3001.98] 他你这不就他只要涨30%
[3001.98-3003.32] 你就等于double了呀
[3003.32-3004.52] 所以你要这么玩的话
[3004.52-3007.32] 你想想我给大家讲过股市的牛市的原理
[3007.32-3009.02] 就是等于你资金一下子变多了
[3009.02-3010.00] 现金一下子变多了
[3010.00-3011.52] 那股票你并没有变多
[3011.52-3012.70] 你现金迅速变多
[3012.70-3014.54] 这所有的人都在赚钱
[3014.54-3016.20] 所以出现了一轮股市的牛市
[3017.24-3019.32] 但是随着你这种开散的这种牛市
[3019.32-3020.44] 他不夯实啊
[3020.44-3021.12] 他夯不实啊
[3021.12-3023.52] 因为这就是李克强水平不够的地方
[3023.52-3025.40] 你必须得有国家队进场
[3025.40-3027.06] 有大的社保基金
[3027.06-3028.42] 有策略性的进场
[3028.42-3030.12] 甚至财政要跟上
[3030.12-3032.76] 你才能把你住的新的平台高度的平台
[3032.76-3034.06] 你才能夯实
[3034.06-3034.50] 否则的话
[3034.50-3036.42] 你你搞到他妈的几千点四五千点
[3036.42-3037.80] 你涨了一千多点两千点
[3037.80-3038.94] 你怎么拖得住啊
[3038.94-3040.32] 你拖不住啊
[3040.32-3040.86] 对不对
[3040.86-3041.22] 所以呢
[3041.22-3042.72] 他往上夯往上夯往上夯
[3042.72-3044.04] 吹吹吹吹吹喇叭
[3045.00-3045.42] 吹消
[3046.42-3047.70] 吹上去以后不管了
[3047.70-3048.08] 不管了
[3048.08-3048.60] 这时候的吗
[3048.60-3049.62] 来了个几把傻逼
[3049.62-3050.96] 政协会主席叫肖刚
[3050.96-3051.68] 肖刚就是什么
[3051.68-3053.40] 削了他脑袋当纲
[3053.40-3055.38] 肖刚是个纯耳逼
[3055.38-3057.24] 肖刚上来干嘛呢
[3057.24-3059.34] 肖刚上来搞熔断机制
[3059.34-3060.60] 因为他怕股市跌
[3060.60-3061.80] 他就搞熔断机制
[3061.80-3062.34] 我跟你讲
[3062.34-3063.78] 这那次股灾就是肖刚搞的
[3063.78-3064.70] 就是肖刚股灾
[3064.70-3065.70] 就这么简单
[3065.70-3066.06] 为什么
[3066.06-3068.88] 因为大家都是心里边特别担心的时候
[3068.88-3070.32] 因为当时你你这么涨
[3070.32-3071.64] 股票这么疯涨的时候
[3071.64-3072.84] 方钢尔是疯涨的时候
[3072.84-3074.08] 其实涨到一定程度的时候
[3074.08-3075.54] 大家都担心他会回调
[3077.04-3079.20] 这就是这里的黎明静悄悄
[3079.20-3080.82] 这总的操都知道
[3080.82-3082.20] 现在是第一次世界大战
[3082.20-3083.70] 战壕对面就是德国人
[3083.70-3085.06] 怎么今天早上这么安静啊
[3085.06-3085.36] 德国人
[3085.36-3086.12] 这边也是想
[3086.12-3088.06] 这说怎么今天早上这么安静啊
[3088.06-3089.18] 这个时候有大雾
[3089.18-3090.30] 大家心里边没底
[3090.30-3091.42] 这时候只要有一个人走火
[3091.42-3091.90] 放了一枪
[3091.90-3092.50] 哇
[3092.50-3093.60] 两边都能就开始交火
[3094.96-3096.18] 就在这个结果
[3096.18-3097.42] 肖刚就放枪去了
[3097.42-3098.44] 放枪叫什么
[3098.44-3099.60] 股市来个熔断机制
[3099.60-3101.50] 就是他怕股票跌
[3101.50-3104.76] 他怕股票跌
[3104.76-3108.36] 所以他就开各种熔断就开始试点
[3108.36-3109.46] 什么叫熔断呢
[3109.46-3112.92] 就是当股市当某种股票跌到百分之多少的时候
[3112.92-3115.74] 他会有一段时间不进行交易了
[3115.74-3116.74] 这就叫熔断机制
[3116.74-3117.06] 他跟人
[3117.06-3118.98] 他是跟人西方学习用不着的
[3118.98-3122.30] 可是你想想熔断之后
[3122.30-3123.06] 大家第一反应
[3124.08-3125.40] 是真的就不买了吗
[3125.40-3126.54] 或者不卖了吗
[3126.54-3127.32] 你熔断之后
[3127.32-3128.76] 你不等于发发令枪了吗
[3128.76-3129.94] 就是我刚才讲的这里
[3129.94-3131.30] 林文静悄悄熔断了一下
[3131.30-3132.22] 大家等于走火了
[3132.22-3132.60] 卧槽
[3132.60-3134.06] 然后哗就出来了
[3134.06-3137.00] 卖盘海量的卖盘踩踏而出
[3137.00-3139.32] 就是肖刚搞熔断出来熔断机制
[3139.32-3140.58] 他如果不搞熔断机制
[3140.58-3142.58] 股票会熊市会
[3142.58-3143.24] 为什么
[3143.24-3144.48] 这是他妈规律
[3144.48-3145.92] 你那个牛市不是真牛市
[3145.92-3146.74] 不是企业变好了
[3146.74-3148.30] 或者你经济基本变强劲
[3148.30-3151.24] 那而且你也没有没有资金在后边支撑
[3151.24-3154.54] 没有十万亿规模的资金在前后边支撑
[3154.54-3157.54] 那你让老百姓通过放杠杆的方式
[3157.54-3159.40] 开散的方式
[3159.40-3160.70] 打出来的牛市
[3160.70-3161.98] 那你能维持一年吗
[3161.98-3163.36] 维持不了半年都维持不了
[3163.36-3163.72] 为什么
[3163.72-3166.00] 所有杠杆资金都是借来的
[3166.00-3167.06] 都是借高利贷来了
[3167.06-3169.56] 高利贷他年息25%
[3169.56-3170.26] 中国借高利贷
[3170.26-3174.16] 当时那你到年底他要结算的
[3174.16-3176.42] 所以高利贷资金一旦开始进入结算
[3176.42-3176.74] 周期
[3176.74-3179.86] 你这个杠杆这个散就有收散的这个趋势
[3179.86-3181.42] 收散这个趋势资金就会抽离
[3181.42-3182.06] 抽离的话
[3182.06-3184.90] 他就本身有回调的冲动
[3184.90-3186.22] 市场有回调的冲动
[3186.22-3188.98] 就是进入贤者时间了
[3188.98-3190.62] 就是哎呀哎呦好高潮
[3190.62-3192.34] 各种体位各种姿势试完了之后
[3192.34-3193.86] 射了你上来之后你玩不动了吗
[3193.86-3194.98] 因为你开始玩太累了
[3194.98-3195.58] 太花了
[3195.58-3197.10] 你玩一个多钟头各种姿势
[3197.10-3198.66] 你这一射完了一切千里
[3198.66-3199.78] 你至少半个小时
[3199.78-3201.42] 你肯定一个小时你啥都不想干
[3201.42-3204.62] 这是正常是正常的这个生理条件
[3204.62-3206.42] 但是这时候肖刚同志说
[3206.42-3209.30] 听说这个世界上还有一种东西
[3209.30-3210.98] 叫阉割
[3210.98-3212.94] 我们可以割一下
[3212.94-3213.38] 割一下
[3213.38-3214.26] 结果呢
[3214.26-3215.54] 操你这可不是贤者时间
[3215.54-3216.40] 正在喷的
[3216.40-3217.24] 咔一刀剁下去
[3217.24-3218.62] 完了没了
[3218.62-3219.82] 连根掉了
[3219.82-3220.32] 所以呢
[3220.32-3222.02] 就是肖刚搞熔断
[3222.02-3226.56] 是那次牛熊市牛市熊市切换关键点的时候
[3226.56-3227.92] 他搞出来的熔断
[3227.92-3230.66] 试点一下子就熔个熔熔熔
[3230.66-3231.20] 基本没了
[3231.20-3232.74] 整个两室滑滑滑的开始跌
[3232.74-3235.70] 然后他赶紧紧急刹车叫停熔断试点
[3235.70-3236.02] 嗯
[3236.42-3238.52] 叫停熔断试点已经来不及了
[3238.52-3242.18] 熊市啊已成所有的资金都想的是
[3242.18-3243.04] 见好就说
[3243.04-3244.54] 因为前期大家都赚赚着钱了
[3244.54-3245.18] 赶紧卖出
[3245.18-3246.74] 见好就说股市就开始跌
[3246.74-3248.54] 根本没有境外势力
[3248.54-3249.78] 一个境外势力都没有
[3249.78-3251.54] 就是老百姓在卖股票
[3251.54-3252.94] 基金跟着卖股票
[3252.94-3254.46] 因为所有的基金也都在开散
[3254.46-3257.34] 然后李克强这时候又胡胡闹来了
[3257.34-3261.38] 就是他让公安部把所有的护身两室里边卖股票的基金经理全抓了
[3261.38-3262.82] 老百姓散户他没抓
[3262.82-3264.38] 因为他没有办法抓人散户啊
[3264.38-3266.42] 那他就抓基金经理
[3266.42-3268.42] 我当时有一个朋友是谁呢
[3268.42-3270.10] 你们知不知道香港
[3270.10-3270.82] 呃
[3270.82-3273.42] 澳门有一个黑社会叫呃
[3274.02-3274.82] 新义安
[3274.82-3275.92] 好像是这么这么一名
[3275.92-3276.78] 就是谁呢
[3276.78-3279.18] 就是向华城向华强兄弟
[3279.18-3279.82] 像是兄弟
[3279.82-3281.04] 他们那个社团
[3281.04-3282.22] 他们也有钱
[3282.22-3284.42] 就放在深圳炒股票
[3284.42-3285.38] 放在上海炒股票
[3285.38-3286.60] 他们是有基金的
[3286.60-3288.80] 这个基金经理是他们雇的台湾人
[3288.80-3289.30] 呃
[3289.30-3291.24] 这一辈子都在玩二级上技术操作
[3291.24-3291.76] 呃
[3291.76-3293.82] 当然这个基金经理先知先觉也在抛嘛
[3293.82-3294.76] 抛了之后呢
[3294.76-3296.22] 这微查也查住了
[3296.22-3296.94] 他也给抓了
[3296.94-3299.22] 抓了之后关在上海崇明岛
[3299.22-3300.22] 武警招待所
[3300.98-3303.98] 这个像是兄弟的这个呃
[3305.22-3309.50] 这个台湾基金经理的家人就跑到香港老乡下哭
[3309.50-3309.98] 说对对对
[3309.98-3310.46] 救人呐
[3310.46-3311.34] 因为共产党狠啊
[3311.34-3312.78] 不知道是不是要枪毙他老公啊
[3312.78-3313.98] 然后这个像是兄弟呢
[3313.98-3314.74] 就呃
[3314.74-3317.70] 他们其中有一个老婆是咱们北京大妞
[3318.58-3321.10] 不是那个整天跟呃
[3321.10-3322.90] 张兰斯逼的那个是
[3322.90-3323.74] 是另一个呃
[3323.74-3324.22] 北京大妞
[3324.22-3325.22] 她是一个负姓
[3325.22-3326.02] 我就不点名了
[3326.02-3327.42] 因为他不肯定不愿意出名
[3327.42-3328.70] 这个这个女女士
[3328.70-3329.66] 他呢
[3329.66-3330.22] 北京大妞嘛
[3330.22-3332.02] 所以他北京的高层他全认识
[3332.02-3333.74] 他直接认识王岐山本人
[3333.74-3336.22] 当时你想2016年王岐山是中纪委主任啊
[3336.22-3337.06] 中纪委书记
[3337.06-3338.66] 那是全清朝野八仙王啊
[3338.66-3340.58] 那是找他去了
[3340.58-3342.26] 因为王岐山太懂股市了
[3342.26-3343.78] 王岐山那么金融大师
[3343.78-3346.38] 他他妈的当然知道李克强在胡来了
[3346.38-3348.42] 但是王岐山是中纪委书记
[3348.42-3349.74] 李克强是他妈的国务院总理
[3349.74-3351.34] 他也不好插国务院的事啊
[3351.34-3353.22] 李克强在这找公安部抓人呢
[3353.22-3355.70] 所以王岐山就安慰这个嗯
[3355.70-3357.58] 向家的这个事实掌门人
[3357.58-3359.26] 就是这个北京大妞是呃
[3359.26-3363.66] 目前香港的这个黑社会组织的这个社团组织的
[3363.66-3365.58] 这个龙头棍啊
[3365.58-3366.98] 直棍者是北京大妞啊
[3366.98-3369.18] 然后就原话就是我跟大家讲的说哎
[3369.18-3370.66] 没但不用担心呃
[3370.66-3372.02] 抓三个月就放了
[3372.02-3372.98] 因为没有犯法啊
[3372.98-3374.06] 这有什么犯法啊
[3374.06-3374.26] 呃
[3374.26-3376.02] 我们现在公安部也没办法呀
[3376.02-3378.14] 是上面胡来五狗带饺子
[3378.14-3378.58] 他胡来
[3378.58-3380.74] 我们也只能配合他一下
[3380.74-3382.54] 这个我就知道这事的来龙去脉
[3382.54-3383.18] 就这么回事
[3383.18-3384.74] 果然三个月以后就把人都放了
[3384.74-3385.74] 这事也就不了了之了
[3385.74-3388.90] 股市回调到底1800多点吧
[3388.90-3389.62] 1840吧
[3389.62-3391.58] 当时我当时我在酒桌上
[3391.58-3392.58] 我正好回国嘛
[3392.58-3393.50] 我在酒桌上开玩笑
[3393.50-3396.14] 我他妈逼的一夜就打到这么的鸦片战争了
[3396.14-3398.22] 我操这不是1949是1840啊
[3398.22-3399.02] 呃
[3399.02-3399.62] 开玩笑啊
[3399.62-3403.90] 当时也就是那轮牛市转熊市调到他们1840
[3403.90-3406.98] 所有的开杠杆的全死资金全死
[3406.98-3407.38] 为什么
[3407.38-3408.34] 因为资金不成熟
[3408.34-3409.98] 他不是专业人士
[3409.98-3412.06] 那李克强干这事就是没PR的事
[3412.06-3412.86] 所以他这一死
[3412.86-3413.06] 哎呀
[3413.06-3413.94] 大家还在那见花
[3413.94-3414.78] 我说了几句实话
[3414.78-3415.54] 还有那么多人骂我
[3416.90-3417.70] 我讲清楚了吧
[3417.70-3418.42] 15年16年
[3418.42-3420.14] 肖刚雄是肖刚雄那是
[3420.14-3421.50] 然后李克强乱抓人
[3421.50-3421.74] 呃
[3421.74-3423.82] 因为起步那个牛就是不应该出现
[3423.82-3425.14] 那个牛就是李克强起的
[3425.14-3425.86] 那你说呃
[3425.86-3426.82] 起了这个牛怎么接
[3426.82-3428.26] 我告诉你当当时应该怎么操作
[3428.26-3429.98] 这个这个牛呃
[3429.98-3431.46] 这个熊市和牛市啊
[3431.46-3431.82] 说错了
[3431.82-3433.86] 这个牛市就夯住了
[3433.86-3434.90] 当时应该成立
[3434.90-3436.86] 我当时写了一个折子
[3436.86-3438.26] 但他们根本不愿意听
[3438.26-3441.30] 就要要成立中国改革开放
[3441.30-3442.62] 中国改革开放的
[3442.62-3442.98] 国民
[3442.98-3444.70] 红利基金国民红利基金
[3444.70-3445.90] 就就就叫这个名字
[3445.90-3447.18] 什么叫国民红利基金呢
[3447.18-3450.30] 就是以类似加拿大牛奶金的形式
[3450.30-3451.58] 给每一个中国人
[3451.58-3452.14] 每一个身份证
[3452.14-3454.14] 我不分你有钱人没钱人
[3454.14-3454.94] 你是王思聪
[3454.94-3455.86] 你也有这一份
[3455.86-3457.10] 你是那个铁链女
[3457.10-3458.22] 你也有这一份
[3458.22-3458.90] 为什么呢
[3458.90-3460.82] 因为只要你分权重
[3460.82-3461.94] 中国就会带来不平等
[3461.94-3463.10] 中国人就是这样一个民族
[3463.10-3464.22] 所以所有的人
[3464.22-3465.10] 只要你有身份证
[3465.10-3466.66] 你去护身两世开户
[3466.66-3468.02] 所有的中国人
[3468.02-3469.94] 每个人的账上给你打人民币
[3469.94-3472.66] 30万到100万的现金
[3472.66-3473.90] 每个人给你打到人民币
[3473.90-3474.50] 数字人民币
[3474.50-3476.18] 打到你的股市开市账户上
[3476.18-3477.06] 30万到100万
[3477.06-3478.18] 只要你在股市开户
[3478.18-3479.26] 就给你打这么多钱
[3479.26-3480.58] 财政直接印出人民币
[3480.58-3481.58] 直接给你打到
[3482.58-3483.54] 就划拨到你的
[3483.54-3484.78] 每个人的个人账上
[3484.78-3486.02] 每个股民的个人账上
[3486.86-3488.30] 然后这个人民币
[3488.30-3490.66] 只能买护身300指数股
[3491.62-3493.02] 不能买其他的股票
[3493.02-3494.82] 比如说我自己操作的那些壳公司
[3494.82-3495.30] 不能买
[3495.30-3496.38] 因为那是投机性的
[3496.38-3497.62] 护身300指数股
[3497.62-3499.50] 是中国的顶梁柱
[3499.70-3500.26] 这样的话
[3500.58-3501.58] 如果有这样的政策
[3501.58-3502.62] 大概会催生出
[3502.62-3504.66] 差不多1亿个股民
[3504.66-3506.50] 股票的活跃账户
[3506.50-3507.98] 1亿个股票的活跃账户
[3507.98-3510.14] 你每个人给他打30万的话
[3510.14-3511.22] 就是30万亿
[3511.22-3512.90] 如果每个人打100万
[3512.90-3513.98] 就是100万亿人民币
[3513.98-3514.70] 就这样出去了
[3514.70-3515.98] 然后听好了
[3515.98-3516.54] 然后
[3516.54-3519.54] 这个钱进入到你个人股票
[3519.54-3520.08] 这个基金
[3520.08-3520.82] 每个人的公民
[3520.82-3522.42] 红利发展基金之后
[3522.42-3524.12] 只能买护身300的龙头
[3524.12-3525.52] 既优蓝筹股
[3525.52-3527.78] 然后这些既优蓝筹股
[3527.78-3529.44] 90%都是国企
[3529.44-3532.14] 10%是混合所有制和民企
[3532.14-3533.70] 强制这些股票
[3533.70-3534.86] 强制这些股票
[3534.86-3539.54] 以超过银行存款利息的
[3539.54-3541.96] 定期存款利息的利率进行分红
[3541.96-3542.96] 强制他们分红
[3542.96-3544.40] 因为他们都赚钱
[3544.40-3545.78] 中石油什么中海油
[3545.78-3546.70] 其实都赚钱
[3546.70-3548.66] 账面上不分配利润多了去了
[3548.66-3551.06] 他们是能完全能分配
[3551.06-3553.10] 每年超过5%以上的利息的
[3553.10-3553.60] 股息的
[3553.60-3554.76] 强制分红
[3554.76-3556.12] 如果不分红怎么办
[3556.12-3557.36] 不分红就换你董事长
[3557.36-3558.18] 换你CEO
[3558.18-3559.58] 因为你没这个本事
[3559.58-3560.06] 你给我滚
[3560.06-3561.90] 你他妈我给中国烟草给你了
[3561.90-3562.10] 中国
[3562.14-3562.80] 石油给你了
[3562.80-3563.78] 你他妈不挣钱是吧
[3563.78-3565.80] 股民这点利息你分不开
[3565.80-3567.12] 你他妈还在那赖个鸡巴毛
[3567.12-3567.44] 滚
[3567.44-3568.98] 建行中行工行
[3568.98-3570.88] 5%6%分红
[3570.88-3571.96] 强制分红
[3571.96-3573.02] 分给每一个股民
[3573.02-3574.44] 每一个他的股东
[3574.44-3575.90] 分红的资金
[3575.90-3576.34] 听好了
[3576.34-3577.06] 分红的资金
[3577.06-3578.50] 可以提现消费
[3578.50-3580.42] 个人消费
[3580.42-3582.50] 买车买房子
[3582.50-3584.50] 买吃的
[3584.50-3586.14] 平时的个人消费
[3586.14-3587.20] 全都可以用这张卡
[3587.20-3589.36] 股民个人红利基金卡消费
[3589.36-3590.36] 这卡是专用的
[3590.36-3591.24] 不打到你银行账上
[3591.24-3591.82] 这样
[3591.82-3593.06] 封闭管理这样资金
[3593.06-3595.06] 就等于给每一个老百姓发
[3595.06-3596.90] 中国改革开放红利
[3596.90-3598.24] 所有人共享
[3598.24-3599.54] 这就是我当时做的基金
[3599.54-3600.76] 这100万亿进来
[3600.76-3602.12] 不但能把中国大陆的股市
[3602.12-3602.90] 顶到1万点
[3602.90-3603.50] 股往下跌
[3603.50-3605.40] 甚至能把恒生股股值
[3605.40-3606.80] 顶到3万点以上
[3606.80-3608.64] 就是他能把香港的
[3608.64-3610.10] 机油蓝筹股一样顶起来
[3610.10-3611.50] 因为腾讯就在香港上
[3611.50-3613.20] 阿里巴巴他们都在香港挂着
[3613.20-3614.60] 你就在香港
[3614.60-3616.40] 就接住了就得了吗
[3616.40-3617.94] 这不太好玩了吗
[3617.94-3619.00] 太容易了吗
[3619.00-3619.94] 因为你他妈比好歹
[3619.94-3620.52] 你是印钱
[3620.52-3621.78] 你一百万亿
[3621.78-3623.40] 扔到基建上也是扔
[3623.40-3624.52] 你扔到老百姓消费上
[3624.52-3625.02] 你不得了吗
[3625.02-3626.30] 这不消费就起来了吗
[3626.30-3627.48] 他妈比傻不傻
[3627.48-3628.56] 操开了伞
[3628.56-3630.18] 最后把股股股票弄那么高
[3630.18-3632.04] 然后没有后续子弹
[3632.04-3633.48] 就递什么给我冲啊
[3633.48-3634.80] 然后人家真冲上去了
[3634.80-3636.36] 然后再见
[3636.36-3637.44] 我们先撤了
[3637.44-3638.92] 那你不把老百姓坑死了
[3638.92-3640.08] 这就李克强的水平
[3640.08-3641.10] 总理就这个基本水平
[3641.10-3642.90] 我跟你说操不骂他
[3642.90-3643.54] 他死了
[3643.54-3644.28] 咱们少骂他几句
[3647.66-3647.96] 好了
[3647.96-3648.72] 接着说啊
[3648.72-3650.74] 二是您讲的国内货币贬值理论原理
[3650.74-3651.52] 我应该是能明白了
[3651.52-3651.78] 但是
[3651.78-3652.96] 您的我的理解是
[3652.96-3654.00] 这应该是理想状态
[3654.00-3654.76] 房价不涨
[3654.76-3655.98] 物价和工资统统上涨
[3655.98-3656.78] 追上之前的房价
[3656.78-3657.18] 哎对了
[3657.18-3658.10] 你不是理解的很好吗
[3658.10-3659.50] 国内整体经济问题
[3659.50-3661.14] 就是全部通通的通胀
[3661.14-3663.46] 形成形成新的经济循环平衡
[3663.46-3664.66] 然后政府债务
[3664.66-3665.94] 就可以用最近流行的词
[3665.94-3668.94] 债务货币化来解决
[3668.94-3669.70] 但是我的问题是
[3669.70-3670.84] 他如何实践和实现
[3670.84-3672.56] 你这个问题太极不大了
[3672.56-3673.06] 刚才那个问题
[3673.06-3674.08] 我就讲了十多分钟了
[3674.08-3674.94] 你这问题讲完了
[3674.94-3675.64] 这不是什么来
[3675.64-3677.12] 时期了算了啊
[3677.12-3678.02] 咱们不讲了
[3678.02-3679.80] 这是总理应该考虑的
[3679.80-3680.96] 不是你应该考虑的
[3680.96-3681.88] 你就知道
[3681.88-3683.52] 那时候正确的方向就得了
[3683.52-3686.12] 然后接着念
[3686.12-3686.56] 举个例子
[3686.56-3687.58] 90年代日本大放水
[3687.58-3688.86] 利率贴到零甚至负
[3688.86-3690.68] 但是人们就是主打一个不消费
[3690.68-3692.42] 就像一泻千里之后的闲者时刻
[3692.42-3693.88] 仙女在你面前挪舞
[3693.88-3694.50] 也无动于衷
[3694.50-3696.02] 如果是这种情况的话
[3696.02-3696.82] 国内的经济
[3696.82-3698.48] 会是长期的通货紧缩吧
[3698.48-3699.24] 消费萎靡吧
[3699.24-3701.38] 信贷萎靡物价萎靡
[3701.38-3702.64] 日本生生的挺了30年
[3702.64-3703.34] 才缓过劲来
[3703.34-3705.22] 并且他有大量的国外收入
[3705.22-3706.82] 可以用于补贴国内的通缩
[3706.82-3707.70] 而且那个时候
[3709.80-3710.80] 美国的办法是撒钱
[3710.80-3711.80] 可是我们的情况
[3711.80-3713.80] 凭借对领导们奏兴的了解
[3713.80-3715.80] 他们是不会给老百姓发医保钱吧
[3715.80-3717.80] 搞不好还得发
[3717.80-3719.80] 下载学习强国和反诈软件呢
[3719.80-3720.80] 我的意思是
[3720.80-3721.80] 如果他疯狂印钞
[3721.80-3722.80] 还是得有办法
[3722.80-3724.80] 让钱整个进入到经济领域去流通吧
[3724.80-3727.80] 如果还是给房地产或者基建
[3727.80-3728.80] 整个经济领域
[3728.80-3729.80] 还是没有办法通胀的
[3729.80-3730.80] 那他的债务
[3730.80-3733.80] 也就是没办法通过货币化解
[3733.80-3734.80] 当然不要脸的办法
[3734.80-3735.80] 我是能想到的
[3735.80-3736.80] 比如只给地方挣钱
[3736.80-3738.80] 也就是没有办法通过货币化解
[3738.80-3739.80] 我能想到的
[3739.80-3740.80] 比如只给地方政府和国企发钱
[3740.80-3741.80] 其他人爱死死爱活
[3741.80-3742.80] 你说对了
[3742.80-3744.80] 老习就是要这么干
[3744.80-3745.80] 对 就是这样
[3745.80-3746.80] 只给体制内楼基兵发钱
[3746.80-3747.80] 你说对了
[3747.80-3748.80] 其他人爱死死爱活活
[3748.80-3749.80] 不是爱死死爱活活
[3749.80-3751.80] 其他人用蜂巢计算管起来
[3751.80-3752.80] 实现战事体制
[3752.80-3753.80] 让人民互卷
[3753.80-3754.80] 但是
[3754.80-3755.80] 那不就是
[3755.80-3756.80] 跟当年我们东北一样
[3756.80-3757.80] 剩下的男人
[3757.80-3758.80] 路见大款一声吼
[3758.80-3759.80] 看你兜里有没有
[3759.80-3760.80] 剩下的女人
[3760.80-3761.80] 成了三胚小姐满地走
[3761.80-3763.80] 我的理解就是您说的大洪水
[3763.80-3764.80] 遍地彰显中
[3764.80-3765.80] 不知道我的理解对不对
[3765.80-3766.80] 但是我认为
[3766.80-3767.80] 这些批扣题
[3767.80-3768.80] 在眼下通缩的情况下
[3768.80-3769.80] 国内如何能做到印钞变通胀
[3769.80-3770.80] 还望王老师解惑
[3770.80-3772.80] 印钞变通胀很简单
[3772.80-3774.80] 就要把人民的消费顾虑解除
[3774.80-3775.80] 人民消费顾虑
[3775.80-3776.80] 就是一个是教育
[3776.80-3777.80] 一个是医疗
[3777.80-3778.80] 教育和医疗
[3778.80-3780.80] 印出来的钞票解决
[3780.80-3781.80] 就是医疗的
[3781.80-3782.80] 全民医疗
[3782.80-3783.80] 基础医疗
[3783.80-3784.80] 你不用花钱了
[3784.80-3785.80] 直接给你报掉
[3785.80-3786.80] 然后教育
[3786.80-3787.80] 不要再花钱
[3787.80-3788.80] 不要再内卷了
[3788.80-3789.80] 教育体制
[3789.80-3790.80] 给你9年制基本义务教育
[3790.80-3791.80] 去完全免费
[3791.80-3793.80] 然后校长去轮值
[3793.80-3795.80] 你觉得共产党会干这事吗
[3795.80-3796.80] 共产党要干这事
[3796.80-3798.80] 共产党不就是千年圣君了吗
[3798.80-3799.80] 我操
[3799.80-3800.80] 那么大家都支持共产党连任了
[3800.80-3801.80] 我操永远连任
[3801.80-3804.80] 所以共产党选择这个方式的可能性
[3804.80-3805.80] 就是刚才我说的
[3805.80-3806.80] 全民发钱
[3806.80-3807.80] 刺激消费
[3807.80-3808.80] 然后解决养老
[3808.80-3809.80] 解决医疗
[3809.80-3810.80] 解决教育
[3810.80-3812.80] 通过全民印钞的方式来解决
[3812.80-3814.80] 然后蓬勃的拉起来
[3814.80-3816.80] 中国的内体内消费
[3816.80-3818.80] 使中国变成世界最强的制造业基地
[3818.80-3820.80] 同时也是世界最强的
[3820.80-3821.80] 消
[3821.80-3822.80] 销售场地
[3822.80-3823.80] 实现充分的内循环
[3823.80-3826.80] 带动全球向中国靠拢
[3826.80-3828.80] 同时影视行业蓬勃发展
[3828.80-3829.80] 是远远超过韩流
[3829.80-3830.80] 因为你中国这么大
[3830.80-3831.80] 14亿人
[3831.80-3832.80] 人才太多了
[3832.80-3833.80] 北京一个
[3833.80-3834.80] 上海一个
[3834.80-3835.80] 香港一个
[3835.80-3836.80] 光这三个地方就是
[3836.80-3837.80] 就三个韩国
[3837.80-3838.80] 那个韩国影视
[3838.80-3839.80] 都有基础啊
[3839.80-3840.80] 北影
[3840.80-3841.80] 上戏
[3841.80-3842.80] 香港就不用说了
[3842.80-3844.80] 他们的无限综艺的
